WorkerId,AssignmentStatus,ratings,files
A7D8NYR8B92VK,Submitted,"[27, 100, 64, 84, 54, 26, 46, 79, 89, 63, 95, 55, 69, 27, 81, 61, 13, 87, 81, 26, 62, 53, 21, 91, 22, 85, 54, 29, 73, 94, 13, 88, 56, 63, 32, 95, 83, 51, 58, 87, 49, 65]","['sid0833-noisy-COSINE-1399-F_array1_214.wav', 'sid0833-clean-COSINE-1399-F_close_214.wav', 'sid0833-anchor-COSINE-1399-F_close_214.wav', 'sid3509-clean-COSINE-3904-M_close_60.wav', 'sid3509-anchor-COSINE-3904-M_close_60.wav', 'sid3509-noisy-COSINE-3904-M_array1_60.wav', 'sid2888-anchor-COSINE-3792-F_close_156.wav', 'sid2888-noisy-COSINE-3792-F_array1_156.wav', 'sid2888-clean-COSINE-3792-F_close_156.wav', 'sid3311-anchor-COSINE-3904-M_close_101.wav', 'sid3311-clean-COSINE-3904-M_close_101.wav', 'sid3311-noisy-COSINE-3904-M_array1_101.wav', 'sid1510-noisy-COSINE-2406-F_array1_153.wav', 'sid1510-anchor-COSINE-2406-F_close_153.wav', 'sid1510-clean-COSINE-2406-F_close_153.wav', 'sid5283-noisy-COSINE-7408-M_array1_1.wav', 'sid5283-anchor-COSINE-7408-M_close_1.wav', 'sid5283-clean-COSINE-7408-M_close_1.wav', 'sid1278-clean-COSINE-1892-M_close_47.wav', 'sid1278-noisy-COSINE-1892-M_array1_47.wav', 'sid1278-anchor-COSINE-1892-M_close_47.wav', 'sid0930-noisy-COSINE-1399-F_array1_319.wav', 'sid0930-anchor-COSINE-1399-F_close_319.wav', 'sid0930-clean-COSINE-1399-F_close_319.wav', 'sid3414-anchor-COSINE-3904-M_close_211.wav', 'sid3414-clean-COSINE-3904-M_close_211.wav', 'sid3414-noisy-COSINE-3904-M_array1_211.wav', 'sid3822-anchor-COSINE-5289-F_close_146.wav', 'sid3822-noisy-COSINE-5289-F_array1_146.wav', 'sid3822-clean-COSINE-5289-F_close_146.wav', 'sid5084-noisy-COSINE-7275-F_array1_69.wav', 'sid5084-clean-COSINE-7275-F_close_69.wav', 'sid5084-anchor-COSINE-7275-F_close_69.wav', 'sid1902-noisy-COSINE-2794-M_array1_179.wav', 'sid1902-anchor-COSINE-2794-M_close_179.wav', 'sid1902-clean-COSINE-2794-M_close_179.wav', 'sid2887-clean-COSINE-3792-F_close_155.wav', 'sid2887-anchor-COSINE-3792-F_close_155.wav', 'sid2887-noisy-COSINE-3792-F_array1_155.wav', 'sid0854-clean-COSINE-1399-F_close_236.wav', 'sid0854-anchor-COSINE-1399-F_close_236.wav', 'sid0854-noisy-COSINE-1399-F_array1_236.wav']"
AOWLCXNXCSQAC,Submitted,"[15, 23, 36, 56, 15, 12, 21, 22, 59, 30, 40, 17, 17, 31, 59, 12, 11, 21, 28, 14, 22, 19, 40, 61, 27, 48, 15, 30, 29, 64, 17, 39, 51, 54, 63, 59, 30, 17, 15, 59, 19, 12]","['sid0833-noisy-COSINE-1399-F_array1_214.wav', 'sid0833-clean-COSINE-1399-F_close_214.wav', 'sid0833-anchor-COSINE-1399-F_close_214.wav', 'sid3509-clean-COSINE-3904-M_close_60.wav', 'sid3509-anchor-COSINE-3904-M_close_60.wav', 'sid3509-noisy-COSINE-3904-M_array1_60.wav', 'sid2888-anchor-COSINE-3792-F_close_156.wav', 'sid2888-noisy-COSINE-3792-F_array1_156.wav', 'sid2888-clean-COSINE-3792-F_close_156.wav', 'sid3311-anchor-COSINE-3904-M_close_101.wav', 'sid3311-clean-COSINE-3904-M_close_101.wav', 'sid3311-noisy-COSINE-3904-M_array1_101.wav', 'sid1510-noisy-COSINE-2406-F_array1_153.wav', 'sid1510-anchor-COSINE-2406-F_close_153.wav', 'sid1510-clean-COSINE-2406-F_close_153.wav', 'sid5283-noisy-COSINE-7408-M_array1_1.wav', 'sid5283-anchor-COSINE-7408-M_close_1.wav', 'sid5283-clean-COSINE-7408-M_close_1.wav', 'sid1278-clean-COSINE-1892-M_close_47.wav', 'sid1278-noisy-COSINE-1892-M_array1_47.wav', 'sid1278-anchor-COSINE-1892-M_close_47.wav', 'sid0930-noisy-COSINE-1399-F_array1_319.wav', 'sid0930-anchor-COSINE-1399-F_close_319.wav', 'sid0930-clean-COSINE-1399-F_close_319.wav', 'sid3414-anchor-COSINE-3904-M_close_211.wav', 'sid3414-clean-COSINE-3904-M_close_211.wav', 'sid3414-noisy-COSINE-3904-M_array1_211.wav', 'sid3822-anchor-COSINE-5289-F_close_146.wav', 'sid3822-noisy-COSINE-5289-F_array1_146.wav', 'sid3822-clean-COSINE-5289-F_close_146.wav', 'sid5084-noisy-COSINE-7275-F_array1_69.wav', 'sid5084-clean-COSINE-7275-F_close_69.wav', 'sid5084-anchor-COSINE-7275-F_close_69.wav', 'sid1902-noisy-COSINE-2794-M_array1_179.wav', 'sid1902-anchor-COSINE-2794-M_close_179.wav', 'sid1902-clean-COSINE-2794-M_close_179.wav', 'sid2887-clean-COSINE-3792-F_close_155.wav', 'sid2887-anchor-COSINE-3792-F_close_155.wav', 'sid2887-noisy-COSINE-3792-F_array1_155.wav', 'sid0854-clean-COSINE-1399-F_close_236.wav', 'sid0854-anchor-COSINE-1399-F_close_236.wav', 'sid0854-noisy-COSINE-1399-F_array1_236.wav']"
A9QY6FW5R4AWA,Submitted,"[46, 27, 40, 68, 22, 25, 48, 22, 39, 40, 16, 24, 51, 13, 46, 36, 36, 14, 39, 17, 34, 34, 28, 53, 46, 55, 30, 33, 49, 16, 15, 43, 16, 27, 53, 14, 14, 62, 28, 28, 39, 13]","['sid0785-noisy-COSINE-1399-F_array1_169-truncated.wav', 'sid0785-anchor-COSINE-1399-F_close_169-truncated.wav', 'sid0785-clean-COSINE-1399-F_close_169-truncated.wav', 'sid2056-noisy-COSINE-2828-M_array1_110-truncated.wav', 'sid2056-clean-COSINE-2828-M_close_110-truncated.wav', 'sid2056-anchor-COSINE-2828-M_close_110-truncated.wav', 'sid0234-clean-COSINE-0100-M_close_72.wav', 'sid0234-noisy-COSINE-0100-M_array1_72.wav', 'sid0234-anchor-COSINE-0100-M_close_72.wav', 'sid5236-anchor-COSINE-7321-M_close_44.wav', 'sid5236-clean-COSINE-7321-M_close_44.wav', 'sid5236-noisy-COSINE-7321-M_array1_44.wav', 'sid4863-noisy-COSINE-7000-F_array1_23.wav', 'sid4863-clean-COSINE-7000-F_close_23.wav', 'sid4863-anchor-COSINE-7000-F_close_23.wav', 'sid2873-anchor-COSINE-3792-F_close_142.wav', 'sid2873-clean-COSINE-3792-F_close_142.wav', 'sid2873-noisy-COSINE-3792-F_array1_142.wav', 'sid3596-anchor-COSINE-4174-F_close_39.wav', 'sid3596-clean-COSINE-4174-F_close_39.wav', 'sid3596-noisy-COSINE-4174-F_array1_39.wav', 'sid4493-clean-COSINE-6463-F_close_143.wav', 'sid4493-anchor-COSINE-6463-F_close_143.wav', 'sid4493-noisy-COSINE-6463-F_array1_143.wav', 'sid5222-noisy-COSINE-7321-M_array1_30.wav', 'sid5222-anchor-COSINE-7321-M_close_30.wav', 'sid5222-clean-COSINE-7321-M_close_30.wav', 'sid5463-anchor-COSINE-7551-F_close_25.wav', 'sid5463-clean-COSINE-7551-F_close_25.wav', 'sid5463-noisy-COSINE-7551-F_array1_25.wav', 'sid3430-clean-COSINE-3904-M_close_227.wav', 'sid3430-noisy-COSINE-3904-M_array1_227.wav', 'sid3430-anchor-COSINE-3904-M_close_227.wav', 'sid5917-noisy-COSINE-9987-F_shoulder_217.wav', 'sid5917-anchor-COSINE-9987-F_close_217.wav', 'sid5917-clean-COSINE-9987-F_close_217.wav', 'sid4561-anchor-COSINE-6463-F_close_214.wav', 'sid4561-clean-COSINE-6463-F_close_214.wav', 'sid4561-noisy-COSINE-6463-F_array1_214.wav', 'sid1578-clean-COSINE-2406-F_close_226.wav', 'sid1578-noisy-COSINE-2406-F_array1_226.wav', 'sid1578-anchor-COSINE-2406-F_close_226.wav']"
APHNYDGTCRN3O,Submitted,"[50, 69, 57, 42, 63, 38, 45, 66, 67, 56, 35, 68, 60, 66, 56, 75, 35, 49, 56, 59, 40, 45, 78, 70, 46, 69, 42, 60, 66, 59, 32, 52, 86, 79, 47, 48, 33, 50, 63, 70, 45, 70]","['sid0785-noisy-COSINE-1399-F_array1_169-truncated.wav', 'sid0785-anchor-COSINE-1399-F_close_169-truncated.wav', 'sid0785-clean-COSINE-1399-F_close_169-truncated.wav', 'sid2056-noisy-COSINE-2828-M_array1_110-truncated.wav', 'sid2056-clean-COSINE-2828-M_close_110-truncated.wav', 'sid2056-anchor-COSINE-2828-M_close_110-truncated.wav', 'sid0234-clean-COSINE-0100-M_close_72.wav', 'sid0234-noisy-COSINE-0100-M_array1_72.wav', 'sid0234-anchor-COSINE-0100-M_close_72.wav', 'sid5236-anchor-COSINE-7321-M_close_44.wav', 'sid5236-clean-COSINE-7321-M_close_44.wav', 'sid5236-noisy-COSINE-7321-M_array1_44.wav', 'sid4863-noisy-COSINE-7000-F_array1_23.wav', 'sid4863-clean-COSINE-7000-F_close_23.wav', 'sid4863-anchor-COSINE-7000-F_close_23.wav', 'sid2873-anchor-COSINE-3792-F_close_142.wav', 'sid2873-clean-COSINE-3792-F_close_142.wav', 'sid2873-noisy-COSINE-3792-F_array1_142.wav', 'sid3596-anchor-COSINE-4174-F_close_39.wav', 'sid3596-clean-COSINE-4174-F_close_39.wav', 'sid3596-noisy-COSINE-4174-F_array1_39.wav', 'sid4493-clean-COSINE-6463-F_close_143.wav', 'sid4493-anchor-COSINE-6463-F_close_143.wav', 'sid4493-noisy-COSINE-6463-F_array1_143.wav', 'sid5222-noisy-COSINE-7321-M_array1_30.wav', 'sid5222-anchor-COSINE-7321-M_close_30.wav', 'sid5222-clean-COSINE-7321-M_close_30.wav', 'sid5463-anchor-COSINE-7551-F_close_25.wav', 'sid5463-clean-COSINE-7551-F_close_25.wav', 'sid5463-noisy-COSINE-7551-F_array1_25.wav', 'sid3430-clean-COSINE-3904-M_close_227.wav', 'sid3430-noisy-COSINE-3904-M_array1_227.wav', 'sid3430-anchor-COSINE-3904-M_close_227.wav', 'sid5917-noisy-COSINE-9987-F_shoulder_217.wav', 'sid5917-anchor-COSINE-9987-F_close_217.wav', 'sid5917-clean-COSINE-9987-F_close_217.wav', 'sid4561-anchor-COSINE-6463-F_close_214.wav', 'sid4561-clean-COSINE-6463-F_close_214.wav', 'sid4561-noisy-COSINE-6463-F_array1_214.wav', 'sid1578-clean-COSINE-2406-F_close_226.wav', 'sid1578-noisy-COSINE-2406-F_array1_226.wav', 'sid1578-anchor-COSINE-2406-F_close_226.wav']"
A2A6FH0F7LD9ND,Submitted,"[85, 28, 53, 19, 55, 17, 13, 50, 27, 20, 40, 13, 23, 51, 35, 83, 88, 36, 22, 29, 17, 22, 17, 77, 19, 25, 55, 35, 33, 22, 27, 17, 25, 10, 41, 89, 21, 91, 54, 37, 72, 31]","['sid0785-noisy-COSINE-1399-F_array1_169-truncated.wav', 'sid0785-anchor-COSINE-1399-F_close_169-truncated.wav', 'sid0785-clean-COSINE-1399-F_close_169-truncated.wav', 'sid2056-noisy-COSINE-2828-M_array1_110-truncated.wav', 'sid2056-clean-COSINE-2828-M_close_110-truncated.wav', 'sid2056-anchor-COSINE-2828-M_close_110-truncated.wav', 'sid0234-clean-COSINE-0100-M_close_72.wav', 'sid0234-noisy-COSINE-0100-M_array1_72.wav', 'sid0234-anchor-COSINE-0100-M_close_72.wav', 'sid5236-anchor-COSINE-7321-M_close_44.wav', 'sid5236-clean-COSINE-7321-M_close_44.wav', 'sid5236-noisy-COSINE-7321-M_array1_44.wav', 'sid4863-noisy-COSINE-7000-F_array1_23.wav', 'sid4863-clean-COSINE-7000-F_close_23.wav', 'sid4863-anchor-COSINE-7000-F_close_23.wav', 'sid2873-anchor-COSINE-3792-F_close_142.wav', 'sid2873-clean-COSINE-3792-F_close_142.wav', 'sid2873-noisy-COSINE-3792-F_array1_142.wav', 'sid3596-anchor-COSINE-4174-F_close_39.wav', 'sid3596-clean-COSINE-4174-F_close_39.wav', 'sid3596-noisy-COSINE-4174-F_array1_39.wav', 'sid4493-clean-COSINE-6463-F_close_143.wav', 'sid4493-anchor-COSINE-6463-F_close_143.wav', 'sid4493-noisy-COSINE-6463-F_array1_143.wav', 'sid5222-noisy-COSINE-7321-M_array1_30.wav', 'sid5222-anchor-COSINE-7321-M_close_30.wav', 'sid5222-clean-COSINE-7321-M_close_30.wav', 'sid5463-anchor-COSINE-7551-F_close_25.wav', 'sid5463-clean-COSINE-7551-F_close_25.wav', 'sid5463-noisy-COSINE-7551-F_array1_25.wav', 'sid3430-clean-COSINE-3904-M_close_227.wav', 'sid3430-noisy-COSINE-3904-M_array1_227.wav', 'sid3430-anchor-COSINE-3904-M_close_227.wav', 'sid5917-noisy-COSINE-9987-F_shoulder_217.wav', 'sid5917-anchor-COSINE-9987-F_close_217.wav', 'sid5917-clean-COSINE-9987-F_close_217.wav', 'sid4561-anchor-COSINE-6463-F_close_214.wav', 'sid4561-clean-COSINE-6463-F_close_214.wav', 'sid4561-noisy-COSINE-6463-F_array1_214.wav', 'sid1578-clean-COSINE-2406-F_close_226.wav', 'sid1578-noisy-COSINE-2406-F_array1_226.wav', 'sid1578-anchor-COSINE-2406-F_close_226.wav']"
APJ3Z84350UWX,Submitted,"[32, 69, 85, 28, 42, 33, 23, 39, 26, 43, 75, 22, 23, 75, 60, 47, 71, 26, 27, 45, 17, 14, 52, 20, 33, 59, 64, 37, 66, 82, 66, 33, 47, 17, 74, 91, 30, 83, 19, 58, 20, 46]","['sid0785-noisy-COSINE-1399-F_array1_169-truncated.wav', 'sid0785-anchor-COSINE-1399-F_close_169-truncated.wav', 'sid0785-clean-COSINE-1399-F_close_169-truncated.wav', 'sid2056-noisy-COSINE-2828-M_array1_110-truncated.wav', 'sid2056-clean-COSINE-2828-M_close_110-truncated.wav', 'sid2056-anchor-COSINE-2828-M_close_110-truncated.wav', 'sid0234-clean-COSINE-0100-M_close_72.wav', 'sid0234-noisy-COSINE-0100-M_array1_72.wav', 'sid0234-anchor-COSINE-0100-M_close_72.wav', 'sid5236-anchor-COSINE-7321-M_close_44.wav', 'sid5236-clean-COSINE-7321-M_close_44.wav', 'sid5236-noisy-COSINE-7321-M_array1_44.wav', 'sid4863-noisy-COSINE-7000-F_array1_23.wav', 'sid4863-clean-COSINE-7000-F_close_23.wav', 'sid4863-anchor-COSINE-7000-F_close_23.wav', 'sid2873-anchor-COSINE-3792-F_close_142.wav', 'sid2873-clean-COSINE-3792-F_close_142.wav', 'sid2873-noisy-COSINE-3792-F_array1_142.wav', 'sid3596-anchor-COSINE-4174-F_close_39.wav', 'sid3596-clean-COSINE-4174-F_close_39.wav', 'sid3596-noisy-COSINE-4174-F_array1_39.wav', 'sid4493-clean-COSINE-6463-F_close_143.wav', 'sid4493-anchor-COSINE-6463-F_close_143.wav', 'sid4493-noisy-COSINE-6463-F_array1_143.wav', 'sid5222-noisy-COSINE-7321-M_array1_30.wav', 'sid5222-anchor-COSINE-7321-M_close_30.wav', 'sid5222-clean-COSINE-7321-M_close_30.wav', 'sid5463-anchor-COSINE-7551-F_close_25.wav', 'sid5463-clean-COSINE-7551-F_close_25.wav', 'sid5463-noisy-COSINE-7551-F_array1_25.wav', 'sid3430-clean-COSINE-3904-M_close_227.wav', 'sid3430-noisy-COSINE-3904-M_array1_227.wav', 'sid3430-anchor-COSINE-3904-M_close_227.wav', 'sid5917-noisy-COSINE-9987-F_shoulder_217.wav', 'sid5917-anchor-COSINE-9987-F_close_217.wav', 'sid5917-clean-COSINE-9987-F_close_217.wav', 'sid4561-anchor-COSINE-6463-F_close_214.wav', 'sid4561-clean-COSINE-6463-F_close_214.wav', 'sid4561-noisy-COSINE-6463-F_array1_214.wav', 'sid1578-clean-COSINE-2406-F_close_226.wav', 'sid1578-noisy-COSINE-2406-F_array1_226.wav', 'sid1578-anchor-COSINE-2406-F_close_226.wav']"
A22BBAU24IEHPL,Submitted,"[39, 28, 47, 39, 32, 27, 31, 39, 27, 28, 42, 33, 29, 39, 25, 27, 39, 30, 26, 44, 31, 44, 26, 36, 33, 28, 45, 26, 47, 33, 45, 33, 24, 34, 27, 48, 27, 37, 41, 42, 35, 27]","['sid0785-noisy-COSINE-1399-F_array1_169-truncated.wav', 'sid0785-anchor-COSINE-1399-F_close_169-truncated.wav', 'sid0785-clean-COSINE-1399-F_close_169-truncated.wav', 'sid2056-noisy-COSINE-2828-M_array1_110-truncated.wav', 'sid2056-clean-COSINE-2828-M_close_110-truncated.wav', 'sid2056-anchor-COSINE-2828-M_close_110-truncated.wav', 'sid0234-clean-COSINE-0100-M_close_72.wav', 'sid0234-noisy-COSINE-0100-M_array1_72.wav', 'sid0234-anchor-COSINE-0100-M_close_72.wav', 'sid5236-anchor-COSINE-7321-M_close_44.wav', 'sid5236-clean-COSINE-7321-M_close_44.wav', 'sid5236-noisy-COSINE-7321-M_array1_44.wav', 'sid4863-noisy-COSINE-7000-F_array1_23.wav', 'sid4863-clean-COSINE-7000-F_close_23.wav', 'sid4863-anchor-COSINE-7000-F_close_23.wav', 'sid2873-anchor-COSINE-3792-F_close_142.wav', 'sid2873-clean-COSINE-3792-F_close_142.wav', 'sid2873-noisy-COSINE-3792-F_array1_142.wav', 'sid3596-anchor-COSINE-4174-F_close_39.wav', 'sid3596-clean-COSINE-4174-F_close_39.wav', 'sid3596-noisy-COSINE-4174-F_array1_39.wav', 'sid4493-clean-COSINE-6463-F_close_143.wav', 'sid4493-anchor-COSINE-6463-F_close_143.wav', 'sid4493-noisy-COSINE-6463-F_array1_143.wav', 'sid5222-noisy-COSINE-7321-M_array1_30.wav', 'sid5222-anchor-COSINE-7321-M_close_30.wav', 'sid5222-clean-COSINE-7321-M_close_30.wav', 'sid5463-anchor-COSINE-7551-F_close_25.wav', 'sid5463-clean-COSINE-7551-F_close_25.wav', 'sid5463-noisy-COSINE-7551-F_array1_25.wav', 'sid3430-clean-COSINE-3904-M_close_227.wav', 'sid3430-noisy-COSINE-3904-M_array1_227.wav', 'sid3430-anchor-COSINE-3904-M_close_227.wav', 'sid5917-noisy-COSINE-9987-F_shoulder_217.wav', 'sid5917-anchor-COSINE-9987-F_close_217.wav', 'sid5917-clean-COSINE-9987-F_close_217.wav', 'sid4561-anchor-COSINE-6463-F_close_214.wav', 'sid4561-clean-COSINE-6463-F_close_214.wav', 'sid4561-noisy-COSINE-6463-F_array1_214.wav', 'sid1578-clean-COSINE-2406-F_close_226.wav', 'sid1578-noisy-COSINE-2406-F_array1_226.wav', 'sid1578-anchor-COSINE-2406-F_close_226.wav']"
A36GU3OHGLDS8R,Submitted,"[50, 79, 14, 15, 34, 12, 30, 34, 47, 29, 33, 11, 52, 87, 27, 59, 79, 11, 67, 41, 75, 57, 37, 9, 42, 24, 71, 43, 41, 83, 58, 37, 34, 91, 38, 12, 37, 30, 54, 54, 47, 22]","['sid2910-anchor-COSINE-3792-F_close_177.wav', 'sid2910-clean-COSINE-3792-F_close_177.wav', 'sid2910-noisy-COSINE-3792-F_array1_177.wav', 'sid5213-anchor-COSINE-7321-M_close_22.wav', 'sid5213-clean-COSINE-7321-M_close_22.wav', 'sid5213-noisy-COSINE-7321-M_array1_22.wav', 'sid0068-clean-COSINE-0100-M_close_166.wav', 'sid0068-anchor-COSINE-0100-M_close_166.wav', 'sid0068-noisy-COSINE-0100-M_array1_166.wav', 'sid1376-clean-COSINE-2145-F_close_142.wav', 'sid1376-anchor-COSINE-2145-F_close_142.wav', 'sid1376-noisy-COSINE-2145-F_shoulder_142.wav', 'sid4025-noisy-COSINE-5289-F_array1_346.wav', 'sid4025-clean-COSINE-5289-F_close_346.wav', 'sid4025-anchor-COSINE-5289-F_close_346.wav', 'sid2898-anchor-COSINE-3792-F_close_166.wav', 'sid2898-clean-COSINE-3792-F_close_166.wav', 'sid2898-noisy-COSINE-3792-F_array1_166.wav', 'sid0912-clean-COSINE-1399-F_close_3.wav', 'sid0912-noisy-COSINE-1399-F_array1_3.wav', 'sid0912-anchor-COSINE-1399-F_close_3.wav', 'sid2995-clean-COSINE-3792-F_close_265.wav', 'sid2995-anchor-COSINE-3792-F_close_265.wav', 'sid2995-noisy-COSINE-3792-F_array1_265.wav', 'sid1312-anchor-COSINE-1892-M_close_81.wav', 'sid1312-noisy-COSINE-1892-M_array1_81.wav', 'sid1312-clean-COSINE-1892-M_close_81.wav', 'sid0538-anchor-COSINE-1278-F_close_128.wav', 'sid0538-noisy-COSINE-1278-F_array1_128.wav', 'sid0538-clean-COSINE-1278-F_close_128.wav', 'sid1122-clean-COSINE-1777-F_close_4.wav', 'sid1122-anchor-COSINE-1777-F_close_4.wav', 'sid1122-noisy-COSINE-1777-F_array1_4.wav', 'sid2005-clean-COSINE-2794-M_close_6-truncated.wav', 'sid2005-anchor-COSINE-2794-M_close_6-truncated.wav', 'sid2005-noisy-COSINE-2794-M_array1_6-truncated.wav', 'sid5757-noisy-COSINE-9472-F_array1_20.wav', 'sid5757-anchor-COSINE-9472-F_close_20.wav', 'sid5757-clean-COSINE-9472-F_close_20.wav', 'sid2093-clean-COSINE-2828-M_close_29.wav', 'sid2093-anchor-COSINE-2828-M_close_29.wav', 'sid2093-noisy-COSINE-2828-M_array1_29.wav']"
A1N35VV9QURKHX,Submitted,"[30, 64, 22, 54, 40, 28, 25, 25, 15, 32, 62, 30, 28, 66, 45, 42, 60, 39, 94, 52, 84, 62, 56, 10, 62, 39, 69, 82, 43, 96, 77, 63, 28, 72, 55, 38, 42, 39, 70, 47, 47, 66]","['sid2910-anchor-COSINE-3792-F_close_177.wav', 'sid2910-clean-COSINE-3792-F_close_177.wav', 'sid2910-noisy-COSINE-3792-F_array1_177.wav', 'sid5213-anchor-COSINE-7321-M_close_22.wav', 'sid5213-clean-COSINE-7321-M_close_22.wav', 'sid5213-noisy-COSINE-7321-M_array1_22.wav', 'sid0068-clean-COSINE-0100-M_close_166.wav', 'sid0068-anchor-COSINE-0100-M_close_166.wav', 'sid0068-noisy-COSINE-0100-M_array1_166.wav', 'sid1376-clean-COSINE-2145-F_close_142.wav', 'sid1376-anchor-COSINE-2145-F_close_142.wav', 'sid1376-noisy-COSINE-2145-F_shoulder_142.wav', 'sid4025-noisy-COSINE-5289-F_array1_346.wav', 'sid4025-clean-COSINE-5289-F_close_346.wav', 'sid4025-anchor-COSINE-5289-F_close_346.wav', 'sid2898-anchor-COSINE-3792-F_close_166.wav', 'sid2898-clean-COSINE-3792-F_close_166.wav', 'sid2898-noisy-COSINE-3792-F_array1_166.wav', 'sid0912-clean-COSINE-1399-F_close_3.wav', 'sid0912-noisy-COSINE-1399-F_array1_3.wav', 'sid0912-anchor-COSINE-1399-F_close_3.wav', 'sid2995-clean-COSINE-3792-F_close_265.wav', 'sid2995-anchor-COSINE-3792-F_close_265.wav', 'sid2995-noisy-COSINE-3792-F_array1_265.wav', 'sid1312-anchor-COSINE-1892-M_close_81.wav', 'sid1312-noisy-COSINE-1892-M_array1_81.wav', 'sid1312-clean-COSINE-1892-M_close_81.wav', 'sid0538-anchor-COSINE-1278-F_close_128.wav', 'sid0538-noisy-COSINE-1278-F_array1_128.wav', 'sid0538-clean-COSINE-1278-F_close_128.wav', 'sid1122-clean-COSINE-1777-F_close_4.wav', 'sid1122-anchor-COSINE-1777-F_close_4.wav', 'sid1122-noisy-COSINE-1777-F_array1_4.wav', 'sid2005-clean-COSINE-2794-M_close_6-truncated.wav', 'sid2005-anchor-COSINE-2794-M_close_6-truncated.wav', 'sid2005-noisy-COSINE-2794-M_array1_6-truncated.wav', 'sid5757-noisy-COSINE-9472-F_array1_20.wav', 'sid5757-anchor-COSINE-9472-F_close_20.wav', 'sid5757-clean-COSINE-9472-F_close_20.wav', 'sid2093-clean-COSINE-2828-M_close_29.wav', 'sid2093-anchor-COSINE-2828-M_close_29.wav', 'sid2093-noisy-COSINE-2828-M_array1_29.wav']"
AEEL6DE8FQSX6,Submitted,"[36, 82, 15, 20, 74, 35, 53, 12, 75, 50, 10, 35, 36, 61, 11, 46, 82, 39, 78, 51, 26, 73, 32, 14, 48, 65, 92, 20, 54, 80, 55, 34, 69, 73, 28, 48, 38, 11, 84, 77, 47, 63]","['sid2910-anchor-COSINE-3792-F_close_177.wav', 'sid2910-clean-COSINE-3792-F_close_177.wav', 'sid2910-noisy-COSINE-3792-F_array1_177.wav', 'sid5213-anchor-COSINE-7321-M_close_22.wav', 'sid5213-clean-COSINE-7321-M_close_22.wav', 'sid5213-noisy-COSINE-7321-M_array1_22.wav', 'sid0068-clean-COSINE-0100-M_close_166.wav', 'sid0068-anchor-COSINE-0100-M_close_166.wav', 'sid0068-noisy-COSINE-0100-M_array1_166.wav', 'sid1376-clean-COSINE-2145-F_close_142.wav', 'sid1376-anchor-COSINE-2145-F_close_142.wav', 'sid1376-noisy-COSINE-2145-F_shoulder_142.wav', 'sid4025-noisy-COSINE-5289-F_array1_346.wav', 'sid4025-clean-COSINE-5289-F_close_346.wav', 'sid4025-anchor-COSINE-5289-F_close_346.wav', 'sid2898-anchor-COSINE-3792-F_close_166.wav', 'sid2898-clean-COSINE-3792-F_close_166.wav', 'sid2898-noisy-COSINE-3792-F_array1_166.wav', 'sid0912-clean-COSINE-1399-F_close_3.wav', 'sid0912-noisy-COSINE-1399-F_array1_3.wav', 'sid0912-anchor-COSINE-1399-F_close_3.wav', 'sid2995-clean-COSINE-3792-F_close_265.wav', 'sid2995-anchor-COSINE-3792-F_close_265.wav', 'sid2995-noisy-COSINE-3792-F_array1_265.wav', 'sid1312-anchor-COSINE-1892-M_close_81.wav', 'sid1312-noisy-COSINE-1892-M_array1_81.wav', 'sid1312-clean-COSINE-1892-M_close_81.wav', 'sid0538-anchor-COSINE-1278-F_close_128.wav', 'sid0538-noisy-COSINE-1278-F_array1_128.wav', 'sid0538-clean-COSINE-1278-F_close_128.wav', 'sid1122-clean-COSINE-1777-F_close_4.wav', 'sid1122-anchor-COSINE-1777-F_close_4.wav', 'sid1122-noisy-COSINE-1777-F_array1_4.wav', 'sid2005-clean-COSINE-2794-M_close_6-truncated.wav', 'sid2005-anchor-COSINE-2794-M_close_6-truncated.wav', 'sid2005-noisy-COSINE-2794-M_array1_6-truncated.wav', 'sid5757-noisy-COSINE-9472-F_array1_20.wav', 'sid5757-anchor-COSINE-9472-F_close_20.wav', 'sid5757-clean-COSINE-9472-F_close_20.wav', 'sid2093-clean-COSINE-2828-M_close_29.wav', 'sid2093-anchor-COSINE-2828-M_close_29.wav', 'sid2093-noisy-COSINE-2828-M_array1_29.wav']"
