filename,set,mos5,mosnet_pred,dnsmos_pred,scoreq_pred,ratings,mos100,mos10,type,zscores,dbscan,if,dbscan_if_decision,filtered,raters,scaled_ratings
sid3559-anchor-COSINE-4174-F_close_109.wav,train,2.446464646464647,2.3212285,2.893939773750735,1.7390700578689575,"[16, 29, 50, 53, 36]",36.8,4.0359907,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[16, 29, 50, 53, 36]","['A372725XPFZ48Q', 'A3EVRS5DB4TE1A', 'A2J6S7QR4CGXTW', 'A1B7GQTH9YG04X', 'A3JFC6OJ13O1XR']","[1.606060606060606, 2.1313131313131315, 2.97979797979798, 3.101010101010101, 2.4141414141414144]"
sid3559-noisy-COSINE-4174-F_array1_109.wav,train,2.292929292929293,2.0514116,2.5472163495730733,1.6692585945129397,"[59, 3, 45, 36, 22]",33.0,3.4872952,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[59, 3, 45, 36, 22]","['A372725XPFZ48Q', 'A3EVRS5DB4TE1A', 'A2J6S7QR4CGXTW', 'A1B7GQTH9YG04X', 'A3JFC6OJ13O1XR']","[3.3434343434343434, 1.0808080808080809, 2.7777777777777777, 2.4141414141414144, 1.8484848484848486]"
sid3560-anchor-COSINE-4174-F_close_11.wav,train,3.715151515151516,2.8190072,2.914945459121386,2.446540355682373,"[98, 70, 54, 63, 56]",68.2,4.9161544,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[98, 70, 54, 63, 56]","['AIG3E2KEBEAKY', 'AWFKTAL7TN6AZ', 'AHYTT3T8W9Y9Y', 'A19DZAFFZEU6GN', 'A2PTTSUG7NF42Q']","[4.91919191919192, 3.787878787878788, 3.141414141414142, 3.505050505050505, 3.2222222222222223]"
sid3561-anchor-COSINE-4174-F_close_110.wav,train,3.440404040404041,2.356312,3.955966585737423,2.8332936763763428,"[69, 49, 68, 70, 51]",61.4,4.489837,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[69, 49, 68, 70, 51]","['A2LGOTUHLBG49S', 'A33CS9OHRCSPO0', 'A2PTTSUG7NF42Q', 'A3I5ZQI3WP7NS4', 'ARMBVAG9TJLFR']","[3.7474747474747474, 2.9393939393939394, 3.7070707070707076, 3.787878787878788, 3.0202020202020208]"
sid3561-clean-COSINE-4174-F_close_110.wav,train,3.448484848484849,2.5082326,3.622551188196121,3.063688278198242,"[29, 65, 68, 85, 61]",61.6,6.3964233,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[29, 65, 68, 85, 61]","['A2LGOTUHLBG49S', 'A33CS9OHRCSPO0', 'A2PTTSUG7NF42Q', 'A3I5ZQI3WP7NS4', 'ARMBVAG9TJLFR']","[2.1313131313131315, 3.5858585858585856, 3.7070707070707076, 4.3939393939393945, 3.4242424242424248]"
sid3562-clean-COSINE-4174-F_close_111.wav,train,3.278787878787879,3.0750628,3.810237380831622,3.59389066696167,"[45, 75, 99, 55, 13]",57.4,7.0767426,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[45, 75, 99, 55, 13]","['A22BBAU24IEHPL', 'A32JEH06T23HDF', 'A60NQZ1KE5U8T', 'A3E8NUUS90EWXW', 'ACON9O9NMFOHE']","[2.7777777777777777, 3.9898989898989905, 4.959595959595959, 3.1818181818181817, 1.4848484848484849]"
sid3562-noisy-COSINE-4174-F_array1_111.wav,train,2.8505050505050504,2.5944784,3.2880104892030424,2.2444684505462646,"[28, 86, 79, 25, 16]",46.8,3.7400064,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[28, 86, 79, 25, 16]","['A22BBAU24IEHPL', 'A32JEH06T23HDF', 'A60NQZ1KE5U8T', 'A3E8NUUS90EWXW', 'ACON9O9NMFOHE']","[2.090909090909091, 4.434343434343434, 4.151515151515151, 1.9696969696969697, 1.606060606060606]"
sid3563-anchor-COSINE-4174-F_close_112.wav,train,3.2464646464646463,2.2538474,2.733271079532117,1.048053503036499,"[97, 86, 51, 9, 40]",56.6,3.6819546,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[97, 86, 51, 9, 40]","['A1ET2J1PIP0RGO', 'AW2XWG1NUYMR5', 'A3SKEW89V5S0DI', 'A19F9CLZ0XWBYR', 'A10O5YR01H865K']","[4.878787878787879, 4.434343434343434, 3.0202020202020208, 1.323232323232323, 2.575757575757576]"
sid3563-clean-COSINE-4174-F_close_112.wav,train,3.5131313131313133,2.2923393,2.777816642178882,1.5915250778198242,"[32, 90, 61, 44, 89]",63.2,5.308465,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[32, 90, 61, 44, 89]","['A1ET2J1PIP0RGO', 'AW2XWG1NUYMR5', 'A3SKEW89V5S0DI', 'A19F9CLZ0XWBYR', 'A10O5YR01H865K']","[2.2525252525252526, 4.595959595959596, 3.4242424242424248, 2.7373737373737375, 4.555555555555556]"
sid3563-noisy-COSINE-4174-F_array1_112.wav,train,2.81010101010101,2.1379893,2.457961761021466,1.669210433959961,"[41, 71, 54, 46, 17]",45.8,3.6980944,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[41, 71, 54, 46, 17]","['A1ET2J1PIP0RGO', 'AW2XWG1NUYMR5', 'A3SKEW89V5S0DI', 'A19F9CLZ0XWBYR', 'A10O5YR01H865K']","[2.6161616161616164, 3.8282828282828287, 3.141414141414142, 2.8181818181818183, 1.6464646464646466]"
sid3564-anchor-COSINE-4174-F_close_113-truncated.wav,train,2.955555555555556,2.800675,2.71947015444722,2.524338960647583,"[43, 76, 59, 37, 32]",49.4,4.815919,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[43, 76, 59, 37, 32]","['A28F21HECSNMIT', 'A3GIR260B6Q8GS', 'A372725XPFZ48Q', 'AX8RDFKYAO9BX', 'A1NCSZCN8EA787']","[2.6969696969696972, 4.03030303030303, 3.3434343434343434, 2.4545454545454546, 2.2525252525252526]"
sid3564-clean-COSINE-4174-F_close_113-truncated.wav,train,4.054545454545455,3.139775,2.73730680981514,3.1662514209747314,"[86, 100, 70, 56, 71]",76.6,7.3700433,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[86, 100, 70, 56, 71]","['A28F21HECSNMIT', 'A3GIR260B6Q8GS', 'A372725XPFZ48Q', 'AX8RDFKYAO9BX', 'A1NCSZCN8EA787']","[4.434343434343434, 5.0, 3.787878787878788, 3.2222222222222223, 3.8282828282828287]"
sid3564-noisy-COSINE-4174-F_array1_113-truncated.wav,train,2.858585858585859,2.9367747,2.419674473663436,1.9867265224456787,"[74, 42, 52, 15, 52]",47.0,3.8431826,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[74, 42, 52, 15, 52]","['A28F21HECSNMIT', 'A3GIR260B6Q8GS', 'A372725XPFZ48Q', 'AX8RDFKYAO9BX', 'A1NCSZCN8EA787']","[3.94949494949495, 2.6565656565656566, 3.0606060606060606, 1.5656565656565657, 3.0606060606060606]"
sid3566-anchor-COSINE-4174-F_close_116.wav,train,2.2363636363636368,2.5486813,3.455488213787701,2.244458675384521,"[23, 29, 56, 15, 35]",31.6,4.506669,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[23, 29, 56, 15, 35]","['A3RV4CUNDKZ7ER', 'A240OTT1T85UGT', 'A30G113XRQO3VL', 'A39TE2G8KVVFSU', 'AJQ71YIGY01HZ']","[1.8888888888888888, 2.1313131313131315, 3.2222222222222223, 1.5656565656565657, 2.3737373737373737]"
sid3566-clean-COSINE-4174-F_close_116.wav,train,3.6828282828282815,2.6586583,3.778912366400777,2.957343101501465,"[48, 93, 47, 100, 49]",67.4,6.9002447,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[48, 93, 47, 100, 49]","['A3RV4CUNDKZ7ER', 'A240OTT1T85UGT', 'A30G113XRQO3VL', 'A39TE2G8KVVFSU', 'AJQ71YIGY01HZ']","[2.898989898989899, 4.717171717171717, 2.858585858585859, 5.0, 2.9393939393939394]"
sid3566-noisy-COSINE-4174-F_array1_116.wav,train,2.6323232323232326,2.8712232,3.443402411547264,1.946884632110596,"[15, 46, 37, 87, 22]",41.4,3.4413893,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[15, 46, 37, 87, 22]","['A3RV4CUNDKZ7ER', 'A240OTT1T85UGT', 'A30G113XRQO3VL', 'A39TE2G8KVVFSU', 'AJQ71YIGY01HZ']","[1.5656565656565657, 2.8181818181818183, 2.4545454545454546, 4.474747474747475, 1.8484848484848486]"
sid3567-anchor-COSINE-4174-F_close_118.wav,train,3.02020202020202,2.2853618,3.2527390415117488,2.6165778636932373,"[29, 48, 65, 51, 62]",51.0,4.827987,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[29, 48, 65, 51, 62]","['A18YKZQKMI3LV4', 'A2I43BDUPAM00C', 'A2TDUK007C9GRC', 'ATS3TTU08W4TW', 'AU01P6YB9J5JX']","[2.1313131313131315, 2.898989898989899, 3.5858585858585856, 3.0202020202020208, 3.4646464646464645]"
sid3567-clean-COSINE-4174-F_close_118.wav,train,3.311111111111112,2.5026586,3.3243947357733794,3.171386241912842,"[45, 90, 26, 62, 68]",58.2,7.637368,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[45, 90, 26, 62, 68]","['A18YKZQKMI3LV4', 'A2I43BDUPAM00C', 'A2TDUK007C9GRC', 'ATS3TTU08W4TW', 'AU01P6YB9J5JX']","[2.7777777777777777, 4.595959595959596, 2.0101010101010104, 3.4646464646464645, 3.7070707070707076]"
sid3567-noisy-COSINE-4174-F_array1_118.wav,train,2.4464646464646465,2.1657305,2.788755854643254,2.3082046508789062,"[59, 23, 26, 19, 57]",36.8,2.8731763,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[59, 23, 26, 19, 57]","['A18YKZQKMI3LV4', 'A2I43BDUPAM00C', 'A2TDUK007C9GRC', 'ATS3TTU08W4TW', 'AU01P6YB9J5JX']","[3.3434343434343434, 1.8888888888888888, 2.0101010101010104, 1.7272727272727273, 3.262626262626263]"
sid3568-anchor-COSINE-4174-F_close_119.wav,train,2.4141414141414144,2.3811386,2.1865716178582453,2.290231227874756,"[55, 27, 19, 50, 29]",36.0,4.4062653,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[55, 27, 19, 50, 29]","['A1C9ZHH1PV21PG', 'APJ3Z84350UWX', 'A38DC3BG1ZCVZ2', 'A22BBAU24IEHPL', 'A1FHKK0RU69RU']","[3.1818181818181817, 2.0505050505050506, 1.7272727272727273, 2.97979797979798, 2.1313131313131315]"
sid3568-clean-COSINE-4174-F_close_119.wav,train,3.828282828282828,2.4680295,2.1006277600206533,2.3888001441955566,"[100, 79, 80, 41, 55]",71.0,6.9501467,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[100, 79, 80, 41, 55]","['A1C9ZHH1PV21PG', 'APJ3Z84350UWX', 'A38DC3BG1ZCVZ2', 'A22BBAU24IEHPL', 'A1FHKK0RU69RU']","[5.0, 4.151515151515151, 4.191919191919192, 2.6161616161616164, 3.1818181818181817]"
sid3568-noisy-COSINE-4174-F_array1_119.wav,train,2.107070707070707,2.0978026,3.0652098312292915,2.247110605239868,"[49, 28, 9, 19, 37]",28.4,4.687073,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[49, 28, 9, 19, 37]","['A1C9ZHH1PV21PG', 'APJ3Z84350UWX', 'A38DC3BG1ZCVZ2', 'A22BBAU24IEHPL', 'A1FHKK0RU69RU']","[2.9393939393939394, 2.090909090909091, 1.323232323232323, 1.7272727272727273, 2.4545454545454546]"
sid3569-anchor-COSINE-4174-F_close_12.wav,train,2.898989898989899,2.478321,2.8763222397271884,1.9041340351104736,"[54, 55, 58, 46, 27]",48.0,4.7955017,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[54, 55, 58, 46, 27]","['A372725XPFZ48Q', 'A27A3Z6J7745DI', 'AENJ7GDYBENYX', 'AS4FVWL91C6HR', 'AQORJW4W8U9YU']","[3.141414141414142, 3.1818181818181817, 3.3030303030303028, 2.8181818181818183, 2.0505050505050506]"
sid3569-clean-COSINE-4174-F_close_12.wav,train,3.4,2.6219256,3.1906614654978656,2.3692047595977783,"[61, 94, 51, 65, 31]",60.4,7.222381,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[61, 94, 51, 65, 31]","['A372725XPFZ48Q', 'A27A3Z6J7745DI', 'AENJ7GDYBENYX', 'AS4FVWL91C6HR', 'AQORJW4W8U9YU']","[3.4242424242424248, 4.757575757575758, 3.0202020202020208, 3.5858585858585856, 2.212121212121212]"
sid3569-noisy-COSINE-4174-F_array1_12.wav,train,2.8020202020202016,2.7881148,3.067390793890492,1.894871473312378,"[69, 40, 48, 56, 15]",45.6,3.7681785,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[69, 40, 48, 56, 15]","['A372725XPFZ48Q', 'A27A3Z6J7745DI', 'AENJ7GDYBENYX', 'AS4FVWL91C6HR', 'AQORJW4W8U9YU']","[3.7474747474747474, 2.575757575757576, 2.898989898989899, 3.2222222222222223, 1.5656565656565657]"
sid3570-anchor-COSINE-4174-F_close_120.wav,train,3.0686868686868687,2.4207444,2.967195578744974,2.747231721878052,"[18, 71, 50, 52, 70]",52.2,4.735158,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[18, 71, 50, 52, 70]","['A33XKE5CISSQIE', 'A1W1USO0RCARUX', 'A1N7O7E8HC03D8', 'A2LGOTUHLBG49S', 'ACTBJYB46CJO3']","[1.6868686868686869, 3.8282828282828287, 2.97979797979798, 3.0606060606060606, 3.787878787878788]"
sid3570-clean-COSINE-4174-F_close_120.wav,train,3.8525252525252527,2.597298,3.322127481315726,3.007081985473633,"[45, 81, 86, 73, 73]",71.6,7.9552045,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[45, 81, 86, 73, 73]","['A33XKE5CISSQIE', 'A1W1USO0RCARUX', 'A1N7O7E8HC03D8', 'A2LGOTUHLBG49S', 'ACTBJYB46CJO3']","[2.7777777777777777, 4.232323232323233, 4.434343434343434, 3.909090909090909, 3.909090909090909]"
sid3571-noisy-COSINE-4174-F_array1_13.wav,train,2.309090909090909,3.0528672,2.6749778821239616,2.217672348022461,"[34, 16, 45, 31, 41]",33.4,3.0757465,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[34, 16, 45, 31, 41]","['A22BBAU24IEHPL', 'A39EBLPHUIPAFH', 'AQORJW4W8U9YU', 'A1F1OZ54G177D8', 'AP4FDDWBJW47O']","[2.3333333333333335, 1.606060606060606, 2.7777777777777777, 2.212121212121212, 2.6161616161616164]"
sid3572-anchor-COSINE-4174-F_close_14.wav,train,3.2222222222222228,2.5418122,3.041332617345999,2.518620014190674,"[50, 58, 73, 53, 46]",56.0,4.969818,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[50, 58, 73, 53, 46]","['A3TXLHC83TPLT5', 'AFG10J801EEUR', 'AP4FDDWBJW47O', 'ABCWT19JO7R4C', 'A2QBFXY9UQMJTT']","[2.97979797979798, 3.3030303030303028, 3.909090909090909, 3.101010101010101, 2.8181818181818183]"
sid3572-noisy-COSINE-4174-F_array1_14.wav,train,3.6989898989899,2.9755542,2.613976415871753,2.129218578338623,"[89, 88, 53, 70, 39]",67.8,3.6582265,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[89, 88, 53, 70, 39]","['A3TXLHC83TPLT5', 'AFG10J801EEUR', 'AP4FDDWBJW47O', 'ABCWT19JO7R4C', 'A2QBFXY9UQMJTT']","[4.555555555555556, 4.515151515151516, 3.101010101010101, 3.787878787878788, 2.5353535353535355]"
sid3573-anchor-COSINE-4174-F_close_15.wav,train,2.5838383838383843,2.527714,2.6327830580884912,1.6586397886276243,"[40, 44, 12, 17, 88]",40.2,4.5186844,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[40, 44, 12, 17, 88]","['A3FCMJXKBSCABF', 'ARMBVAG9TJLFR', 'A1TARNH07A75CG', 'AP6X13YZHEZP9', 'A2B42F1CP66T7H']","[2.575757575757576, 2.7373737373737375, 1.4444444444444444, 1.6464646464646466, 4.515151515151516]"
sid3573-clean-COSINE-4174-F_close_15.wav,train,3.6262626262626254,2.690898,2.95612745797715,2.202871322631836,"[60, 77, 61, 46, 86]",66.0,6.2810354,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[60, 77, 61, 46, 86]","['A3FCMJXKBSCABF', 'ARMBVAG9TJLFR', 'A1TARNH07A75CG', 'AP6X13YZHEZP9', 'A2B42F1CP66T7H']","[3.383838383838384, 4.070707070707071, 3.4242424242424248, 2.8181818181818183, 4.434343434343434]"
sid3574-anchor-COSINE-4174-F_close_16.wav,train,2.6404040404040408,2.9123783,3.914284317360085,2.3351964950561523,"[32, 13, 54, 33, 76]",41.6,4.7334976,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[32, 13, 54, 33, 76]","['A2TWNZAXELMZXX', 'A37Z5PZ4B7VO49', 'A3EG4C9T4F5DUR', 'A2YV9YJ1QSRIRL', 'AURYD2FH3FUOQ']","[2.2525252525252526, 1.4848484848484849, 3.141414141414142, 2.2929292929292933, 4.03030303030303]"
sid3574-clean-COSINE-4174-F_close_16.wav,train,4.151515151515151,3.2421393,3.668470706912915,2.6102404594421387,"[76, 85, 86, 48, 100]",79.0,7.430391,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[76, 85, 86, 48, 100]","['A2TWNZAXELMZXX', 'A37Z5PZ4B7VO49', 'A3EG4C9T4F5DUR', 'A2YV9YJ1QSRIRL', 'AURYD2FH3FUOQ']","[4.03030303030303, 4.3939393939393945, 4.434343434343434, 2.898989898989899, 5.0]"
sid3575-anchor-COSINE-4174-F_close_17-truncated.wav,train,3.197979797979798,3.071504,3.0361007250929206,3.030137777328491,"[72, 42, 66, 44, 53]",55.4,5.0477085,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[72, 42, 66, 44, 53]","['A19TD2J8506A4Y', 'A38NFX88VZDMJ3', 'A6ORRFI3XOACA', 'A3TUCOUVSP9ZGY', 'A13HSR88OUNIVP']","[3.8686868686868685, 2.6565656565656566, 3.6262626262626263, 2.7373737373737375, 3.101010101010101]"
sid3575-noisy-COSINE-4174-F_array1_17-truncated.wav,train,3.0202020202020208,3.370018,2.646424256253077,2.5630016326904297,"[63, 57, 60, 36, 39]",51.0,3.7821162,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[63, 57, 60, 36, 39]","['A19TD2J8506A4Y', 'A38NFX88VZDMJ3', 'A6ORRFI3XOACA', 'A3TUCOUVSP9ZGY', 'A13HSR88OUNIVP']","[3.505050505050505, 3.262626262626263, 3.383838383838384, 2.4141414141414144, 2.5353535353535355]"
sid3576-clean-COSINE-4174-F_close_18.wav,train,3.804040404040404,3.6891327,3.771921618338981,3.4608216285705566,"[82, 72, 35, 79, 84]",70.4,7.393222,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[82, 72, 35, 79, 84]","['ARHBT4K14I7U', 'ANBWJZYU2A68T', 'A17CVICMM5210J', 'ATK8SEQQW2GP1', 'A9ZCY6FLUCIU1']","[4.272727272727273, 3.8686868686868685, 2.3737373737373737, 4.151515151515151, 4.353535353535354]"
sid3576-noisy-COSINE-4174-F_array1_18.wav,train,2.527272727272728,3.2722347,3.0082361286017423,2.4820964336395264,"[61, 29, 56, 33, 15]",38.8,3.422934,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[61, 29, 56, 33, 15]","['ARHBT4K14I7U', 'ANBWJZYU2A68T', 'A17CVICMM5210J', 'ATK8SEQQW2GP1', 'A9ZCY6FLUCIU1']","[3.4242424242424248, 2.1313131313131315, 3.2222222222222223, 2.2929292929292933, 1.5656565656565657]"
sid3577-clean-COSINE-4174-F_close_19.wav,train,3.561616161616162,3.465078,3.459744710668466,2.895724534988404,"[85, 53, 80, 52, 52]",64.4,7.4125233,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[85, 53, 80, 52, 52]","['A3CF0PNXE6QR8T', 'A3LA5P3N3KI8U7', 'A3AXW00MYWGQF9', 'A2YV9YJ1QSRIRL', 'A22BBAU24IEHPL']","[4.3939393939393945, 3.101010101010101, 4.191919191919192, 3.0606060606060606, 3.0606060606060606]"
sid3577-noisy-COSINE-4174-F_array1_19.wav,train,2.866666666666667,2.9283774,2.830671200940212,1.6428494453430176,"[52, 39, 80, 18, 47]",47.2,4.0674076,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[52, 39, 80, 18, 47]","['A3CF0PNXE6QR8T', 'A3LA5P3N3KI8U7', 'A3AXW00MYWGQF9', 'A2YV9YJ1QSRIRL', 'A22BBAU24IEHPL']","[3.0606060606060606, 2.5353535353535355, 4.191919191919192, 1.6868686868686869, 2.858585858585859]"
sid3578-anchor-COSINE-4174-F_close_2.wav,train,2.8909090909090907,2.39067,3.1547350197345434,2.267751216888428,"[40, 33, 60, 50, 56]",47.8,4.3640227,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[40, 33, 60, 50, 56]","['A2MX5YW3DSQ61W', 'A2Q4Z6CADBW6WD', 'A301FEJ1JE99F5', 'A38NFX88VZDMJ3', 'A3SKEW89V5S0DI']","[2.575757575757576, 2.2929292929292933, 3.383838383838384, 2.97979797979798, 3.2222222222222223]"
sid3578-noisy-COSINE-4174-F_array1_2.wav,train,3.505050505050505,2.6388144,2.6237930073596254,1.988740086555481,"[35, 81, 70, 43, 86]",63.0,2.3556473,test,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[35, 81, 70, 43, 86]","['A2MX5YW3DSQ61W', 'A2Q4Z6CADBW6WD', 'A301FEJ1JE99F5', 'A38NFX88VZDMJ3', 'A3SKEW89V5S0DI']","[2.3737373737373737, 4.232323232323233, 3.787878787878788, 2.6969696969696972, 4.434343434343434]"
sid3579-anchor-COSINE-4174-F_close_20.wav,train,3.214141414141414,2.8523307,2.1433381962557183,2.671749353408813,"[39, 16, 78, 72, 74]",55.8,4.659607,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[39, 16, 78, 72, 74]","['A2NRLM1PG6Z4DW', 'A2TDEX0T7XEPLU', 'ATSLS5Y33QQ2Y', 'A26A4HEBGP2MOX', 'A2LGOTUHLBG49S']","[2.5353535353535355, 1.606060606060606, 4.111111111111112, 3.8686868686868685, 3.94949494949495]"
sid3579-clean-COSINE-4174-F_close_20.wav,train,3.65050505050505,3.0075128,2.783020223924008,3.231384038925171,"[48, 32, 96, 85, 72]",66.6,6.825861,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[48, 32, 96, 85, 72]","['A2NRLM1PG6Z4DW', 'A2TDEX0T7XEPLU', 'ATSLS5Y33QQ2Y', 'A26A4HEBGP2MOX', 'A2LGOTUHLBG49S']","[2.898989898989899, 2.2525252525252526, 4.838383838383838, 4.3939393939393945, 3.8686868686868685]"
sid3580-anchor-COSINE-4174-F_close_21.wav,train,2.907070707070708,2.6072958,3.2136845158476977,2.411766767501831,"[53, 42, 57, 20, 69]",48.2,4.914643,anchor,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[53, 42, 57, 20, 69]","['AH31QLJ57XC8W', 'A121T4P5NKCHCS', 'A3I9FTHSULHPYS', 'A3F2W4HZRDKNW7', 'A2PTTSUG7NF42Q']","[3.101010101010101, 2.6565656565656566, 3.262626262626263, 1.7676767676767677, 3.7474747474747474]"
sid3580-clean-COSINE-4174-F_close_21.wav,train,3.4727272727272736,2.750732,3.371501942049873,2.844548463821411,"[35, 85, 76, 55, 60]",62.2,7.417477,reference,"[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[35, 85, 76, 55, 60]","['AH31QLJ57XC8W', 'A121T4P5NKCHCS', 'A3I9FTHSULHPYS', 'A3F2W4HZRDKNW7', 'A2PTTSUG7NF42Q']","[2.3737373737373737, 4.3939393939393945, 4.03030303030303, 3.1818181818181817, 3.383838383838384]"
