group,batch_num,block,signal_num,filename
group2,3,1,6,sid3114-clean-COSINE-3826-M_close_132.wav
group2,3,1,7,sid3114-clean-COSINE-3826-M_close_132.wav
group2,3,2,8,sid2579-noisy-COSINE-3231-F_array1_81_freqbin20_scaled0.5.wav
group2,3,2,9,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,3,2,10,sid2579-noisy-COSINE-3231-F_array1_81_freqbin20_scaled10.0.wav
group2,3,2,11,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,3,3,12,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,3,3,13,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,3,1,14,sid3114-clean-COSINE-3826-M_close_132.wav
group2,3,1,15,sid3114-clean-COSINE-3826-M_close_132_freqbin17_scaled1000.0.wav
group2,3,1,16,sid3114-clean-COSINE-3826-M_close_132.wav
group2,3,1,17,sid3114-clean-COSINE-3826-M_close_132_freqbin17_scaled10.0.wav
group2,3,3,18,sid2579-noisy-COSINE-3231-F_array1_81_freqbin26_scaled1000.0.wav
group2,3,3,19,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,3,1,20,sid3114-clean-COSINE-3826-M_close_132_freqbin17_scaled0.5.wav
group2,3,1,21,sid3114-clean-COSINE-3826-M_close_132.wav
group2,3,0,22,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,3,0,23,sid1816-anchor-COSINE-2734-M_close_91_freqbin6_scaled0.5.wav
group2,3,2,24,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,3,2,25,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,3,0,26,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,3,0,27,sid1816-anchor-COSINE-2734-M_close_91_freqbin6_scaled10.0.wav
group2,3,3,28,sid2579-noisy-COSINE-3231-F_array1_81_freqbin26_scaled10.0.wav
group2,3,3,29,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,3,0,30,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,3,0,31,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,4,0,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin14_scaled1000.0.wav
group2,4,0,1,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,4,2,2,sid3629-clean-COSINE-4174-F_close_72.wav
group2,4,2,3,sid3629-clean-COSINE-4174-F_close_72.wav
group2,4,3,4,sid4715-noisy-COSINE-6463-F_array1_69_freqbin26_scaled0.5.wav
group2,4,3,5,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,4,1,6,sid5333-noisy-COSINE-7408-M_array1_149_freqbin14_scaled0.5.wav
group2,4,1,7,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,4,2,8,sid3629-clean-COSINE-4174-F_close_72_freqbin12_scaled0.5.wav
group2,4,2,9,sid3629-clean-COSINE-4174-F_close_72.wav
group2,4,0,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,4,0,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin14_scaled10.0.wav
group2,4,1,12,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,4,1,13,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,4,3,14,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,4,3,15,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,4,0,16,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,4,0,17,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,4,2,18,sid3629-clean-COSINE-4174-F_close_72.wav
group2,4,2,19,sid3629-clean-COSINE-4174-F_close_72_freqbin12_scaled10.0.wav
group2,4,3,20,sid4715-noisy-COSINE-6463-F_array1_69_freqbin26_scaled10.0.wav
group2,4,3,21,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,4,3,22,sid4715-noisy-COSINE-6463-F_array1_69_freqbin26_scaled1000.0.wav
group2,4,3,23,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,4,1,24,sid5333-noisy-COSINE-7408-M_array1_149_freqbin14_scaled10.0.wav
group2,4,1,25,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,4,1,26,sid5333-noisy-COSINE-7408-M_array1_149_freqbin14_scaled1000.0.wav
group2,4,1,27,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,4,0,28,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,4,0,29,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin14_scaled0.5.wav
group2,4,2,30,sid3629-clean-COSINE-4174-F_close_72_freqbin12_scaled1000.0.wav
group2,4,2,31,sid3629-clean-COSINE-4174-F_close_72.wav
group2,5,3,0,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin20_scaled10.0.wav
group2,5,3,1,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,0,2,sid2579-noisy-COSINE-3231-F_array1_81_freqbin6_scaled0.5.wav
group2,5,0,3,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,5,3,4,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,3,5,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin20_scaled0.5.wav
group2,5,1,6,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,1,7,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin17_scaled10.0.wav
group2,5,3,8,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,3,9,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,2,10,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,5,2,11,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,5,2,12,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,5,2,13,sid4715-noisy-COSINE-6463-F_array1_69_freqbin15_scaled1000.0.wav
group2,5,1,14,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin17_scaled1000.0.wav
group2,5,1,15,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,1,16,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,1,17,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,3,18,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin20_scaled1000.0.wav
group2,5,3,19,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,2,20,sid4715-noisy-COSINE-6463-F_array1_69_freqbin15_scaled10.0.wav
group2,5,2,21,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,5,0,22,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,5,0,23,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,5,1,24,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin17_scaled0.5.wav
group2,5,1,25,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,5,0,26,sid2579-noisy-COSINE-3231-F_array1_81_freqbin6_scaled1000.0.wav
group2,5,0,27,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,5,2,28,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,5,2,29,sid4715-noisy-COSINE-6463-F_array1_69_freqbin15_scaled0.5.wav
group2,5,0,30,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,5,0,31,sid2579-noisy-COSINE-3231-F_array1_81_freqbin6_scaled10.0.wav
group2,6,3,0,sid3114-clean-COSINE-3826-M_close_132_freqbin12_scaled0.5.wav
group2,6,3,1,sid3114-clean-COSINE-3826-M_close_132.wav
group2,6,2,2,sid3114-clean-COSINE-3826-M_close_132_freqbin26_scaled1000.0.wav
group2,6,2,3,sid3114-clean-COSINE-3826-M_close_132.wav
group2,6,0,4,sid3629-clean-COSINE-4174-F_close_72.wav
group2,6,0,5,sid3629-clean-COSINE-4174-F_close_72_freqbin15_scaled1000.0.wav
group2,6,2,6,sid3114-clean-COSINE-3826-M_close_132_freqbin26_scaled10.0.wav
group2,6,2,7,sid3114-clean-COSINE-3826-M_close_132.wav
group2,6,0,8,sid3629-clean-COSINE-4174-F_close_72.wav
group2,6,0,9,sid3629-clean-COSINE-4174-F_close_72_freqbin15_scaled0.5.wav
group2,6,1,10,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin15_scaled0.5.wav
group2,6,1,11,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,6,3,12,sid3114-clean-COSINE-3826-M_close_132.wav
group2,6,3,13,sid3114-clean-COSINE-3826-M_close_132_freqbin12_scaled10.0.wav
group2,6,1,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,6,1,15,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin15_scaled10.0.wav
group2,6,1,16,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,6,1,17,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,6,2,18,sid3114-clean-COSINE-3826-M_close_132.wav
group2,6,2,19,sid3114-clean-COSINE-3826-M_close_132.wav
group2,6,3,20,sid3114-clean-COSINE-3826-M_close_132_freqbin12_scaled1000.0.wav
group2,6,3,21,sid3114-clean-COSINE-3826-M_close_132.wav
group2,6,2,22,sid3114-clean-COSINE-3826-M_close_132.wav
group2,6,2,23,sid3114-clean-COSINE-3826-M_close_132_freqbin26_scaled0.5.wav
group2,6,1,24,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,6,1,25,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin15_scaled1000.0.wav
group2,6,0,26,sid3629-clean-COSINE-4174-F_close_72.wav
group2,6,0,27,sid3629-clean-COSINE-4174-F_close_72.wav
group2,6,0,28,sid3629-clean-COSINE-4174-F_close_72_freqbin15_scaled10.0.wav
group2,6,0,29,sid3629-clean-COSINE-4174-F_close_72.wav
group2,6,3,30,sid3114-clean-COSINE-3826-M_close_132.wav
group2,6,3,31,sid3114-clean-COSINE-3826-M_close_132.wav
group2,7,3,0,sid3629-clean-COSINE-4174-F_close_72.wav
group2,7,3,1,sid3629-clean-COSINE-4174-F_close_72_freqbin6_scaled0.5.wav
group2,7,2,2,sid1816-anchor-COSINE-2734-M_close_91_freqbin20_scaled10.0.wav
group2,7,2,3,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,7,0,4,sid3114-clean-COSINE-3826-M_close_132_freqbin6_scaled1000.0.wav
group2,7,0,5,sid3114-clean-COSINE-3826-M_close_132.wav
group2,7,0,6,sid3114-clean-COSINE-3826-M_close_132_freqbin6_scaled0.5.wav
group2,7,0,7,sid3114-clean-COSINE-3826-M_close_132.wav
group2,7,1,8,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,7,1,9,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,7,3,10,sid3629-clean-COSINE-4174-F_close_72.wav
group2,7,3,11,sid3629-clean-COSINE-4174-F_close_72.wav
group2,7,3,12,sid3629-clean-COSINE-4174-F_close_72.wav
group2,7,3,13,sid3629-clean-COSINE-4174-F_close_72_freqbin6_scaled1000.0.wav
group2,7,2,14,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,7,2,15,sid1816-anchor-COSINE-2734-M_close_91_freqbin20_scaled1000.0.wav
group2,7,2,16,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,7,2,17,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,7,1,18,sid4715-noisy-COSINE-6463-F_array1_69_freqbin20_scaled1000.0.wav
group2,7,1,19,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,7,1,20,sid4715-noisy-COSINE-6463-F_array1_69_freqbin20_scaled0.5.wav
group2,7,1,21,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,7,0,22,sid3114-clean-COSINE-3826-M_close_132_freqbin6_scaled10.0.wav
group2,7,0,23,sid3114-clean-COSINE-3826-M_close_132.wav
group2,7,0,24,sid3114-clean-COSINE-3826-M_close_132.wav
group2,7,0,25,sid3114-clean-COSINE-3826-M_close_132.wav
group2,7,2,26,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,7,2,27,sid1816-anchor-COSINE-2734-M_close_91_freqbin20_scaled0.5.wav
group2,7,3,28,sid3629-clean-COSINE-4174-F_close_72_freqbin6_scaled10.0.wav
group2,7,3,29,sid3629-clean-COSINE-4174-F_close_72.wav
group2,7,1,30,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,7,1,31,sid4715-noisy-COSINE-6463-F_array1_69_freqbin20_scaled10.0.wav
group2,8,2,0,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin17_scaled0.5.wav
group2,8,2,1,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,3,2,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,3,3,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin20_scaled10.0.wav
group2,8,1,4,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,8,1,5,sid5333-noisy-COSINE-7408-M_array1_149_freqbin6_scaled0.5.wav
group2,8,1,6,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,8,1,7,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,8,1,8,sid5333-noisy-COSINE-7408-M_array1_149_freqbin6_scaled10.0.wav
group2,8,1,9,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,8,0,10,sid3114-clean-COSINE-3826-M_close_132.wav
group2,8,0,11,sid3114-clean-COSINE-3826-M_close_132_freqbin14_scaled1000.0.wav
group2,8,3,12,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,3,13,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,0,14,sid3114-clean-COSINE-3826-M_close_132_freqbin14_scaled0.5.wav
group2,8,0,15,sid3114-clean-COSINE-3826-M_close_132.wav
group2,8,1,16,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,8,1,17,sid5333-noisy-COSINE-7408-M_array1_149_freqbin6_scaled1000.0.wav
group2,8,3,18,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin20_scaled1000.0.wav
group2,8,3,19,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,0,20,sid3114-clean-COSINE-3826-M_close_132.wav
group2,8,0,21,sid3114-clean-COSINE-3826-M_close_132.wav
group2,8,3,22,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin20_scaled0.5.wav
group2,8,3,23,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,2,24,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,2,25,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,2,26,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,2,27,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin17_scaled10.0.wav
group2,8,2,28,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,8,2,29,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin17_scaled1000.0.wav
group2,8,0,30,sid3114-clean-COSINE-3826-M_close_132_freqbin14_scaled10.0.wav
group2,8,0,31,sid3114-clean-COSINE-3826-M_close_132.wav
group2,9,2,0,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,9,2,1,sid5333-noisy-COSINE-7408-M_array1_149_freqbin26_scaled10.0.wav
group2,9,1,2,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,9,1,3,sid1816-anchor-COSINE-2734-M_close_91_freqbin15_scaled1000.0.wav
group2,9,2,4,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,9,2,5,sid5333-noisy-COSINE-7408-M_array1_149_freqbin26_scaled1000.0.wav
group2,9,0,6,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,9,0,7,sid2579-noisy-COSINE-3231-F_array1_81_freqbin17_scaled10.0.wav
group2,9,1,8,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,9,1,9,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,9,3,10,sid3114-clean-COSINE-3826-M_close_132_freqbin20_scaled0.5.wav
group2,9,3,11,sid3114-clean-COSINE-3826-M_close_132.wav
group2,9,1,12,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,9,1,13,sid1816-anchor-COSINE-2734-M_close_91_freqbin15_scaled10.0.wav
group2,9,3,14,sid3114-clean-COSINE-3826-M_close_132.wav
group2,9,3,15,sid3114-clean-COSINE-3826-M_close_132_freqbin20_scaled1000.0.wav
group2,9,2,16,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,9,2,17,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,9,0,18,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,9,0,19,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,9,1,20,sid1816-anchor-COSINE-2734-M_close_91_freqbin15_scaled0.5.wav
group2,9,1,21,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,9,3,22,sid3114-clean-COSINE-3826-M_close_132_freqbin20_scaled10.0.wav
group2,9,3,23,sid3114-clean-COSINE-3826-M_close_132.wav
group2,9,2,24,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,9,2,25,sid5333-noisy-COSINE-7408-M_array1_149_freqbin26_scaled0.5.wav
group2,9,0,26,sid2579-noisy-COSINE-3231-F_array1_81_freqbin17_scaled0.5.wav
group2,9,0,27,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,9,0,28,sid2579-noisy-COSINE-3231-F_array1_81_freqbin17_scaled1000.0.wav
group2,9,0,29,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,9,3,30,sid3114-clean-COSINE-3826-M_close_132.wav
group2,9,3,31,sid3114-clean-COSINE-3826-M_close_132.wav
group2,10,1,0,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,10,1,1,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,10,3,2,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,10,3,3,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,10,0,4,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,10,0,5,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,10,3,6,sid5333-noisy-COSINE-7408-M_array1_149_freqbin20_scaled10.0.wav
group2,10,3,7,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,10,2,8,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,10,2,9,sid4715-noisy-COSINE-6463-F_array1_69_freqbin6_scaled10.0.wav
group2,10,3,10,sid5333-noisy-COSINE-7408-M_array1_149_freqbin20_scaled1000.0.wav
group2,10,3,11,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,10,2,12,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,10,2,13,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,10,0,14,sid2579-noisy-COSINE-3231-F_array1_81_freqbin12_scaled1000.0.wav
group2,10,0,15,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,10,0,16,sid2579-noisy-COSINE-3231-F_array1_81_freqbin12_scaled0.5.wav
group2,10,0,17,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,10,3,18,sid5333-noisy-COSINE-7408-M_array1_149_freqbin20_scaled0.5.wav
group2,10,3,19,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,10,2,20,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,10,2,21,sid4715-noisy-COSINE-6463-F_array1_69_freqbin6_scaled0.5.wav
group2,10,1,22,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,10,1,23,sid1816-anchor-COSINE-2734-M_close_91_freqbin12_scaled10.0.wav
group2,10,1,24,sid1816-anchor-COSINE-2734-M_close_91_freqbin12_scaled1000.0.wav
group2,10,1,25,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,10,2,26,sid4715-noisy-COSINE-6463-F_array1_69_freqbin6_scaled1000.0.wav
group2,10,2,27,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,10,0,28,sid2579-noisy-COSINE-3231-F_array1_81_freqbin12_scaled10.0.wav
group2,10,0,29,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,10,1,30,sid1816-anchor-COSINE-2734-M_close_91.wav
group2,10,1,31,sid1816-anchor-COSINE-2734-M_close_91_freqbin12_scaled0.5.wav
group2,11,3,0,sid2579-noisy-COSINE-3231-F_array1_81_freqbin14_scaled1000.0.wav
group2,11,3,1,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,11,0,2,sid4715-noisy-COSINE-6463-F_array1_69_freqbin12_scaled10.0.wav
group2,11,0,3,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,11,0,4,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,11,0,5,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,11,0,6,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,11,0,7,sid4715-noisy-COSINE-6463-F_array1_69_freqbin12_scaled1000.0.wav
group2,11,0,8,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,11,0,9,sid4715-noisy-COSINE-6463-F_array1_69_freqbin12_scaled0.5.wav
group2,11,3,10,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,11,3,11,sid2579-noisy-COSINE-3231-F_array1_81_freqbin14_scaled10.0.wav
group2,11,1,12,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,11,1,13,sid5333-noisy-COSINE-7408-M_array1_149_freqbin12_scaled1000.0.wav
group2,11,3,14,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,11,3,15,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,11,2,16,sid3629-clean-COSINE-4174-F_close_72.wav
group2,11,2,17,sid3629-clean-COSINE-4174-F_close_72_freqbin14_scaled10.0.wav
group2,11,2,18,sid3629-clean-COSINE-4174-F_close_72.wav
group2,11,2,19,sid3629-clean-COSINE-4174-F_close_72.wav
group2,11,3,20,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,11,3,21,sid2579-noisy-COSINE-3231-F_array1_81_freqbin14_scaled0.5.wav
group2,11,2,22,sid3629-clean-COSINE-4174-F_close_72_freqbin14_scaled1000.0.wav
group2,11,2,23,sid3629-clean-COSINE-4174-F_close_72.wav
group2,11,1,24,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,11,1,25,sid5333-noisy-COSINE-7408-M_array1_149_freqbin12_scaled10.0.wav
group2,11,2,26,sid3629-clean-COSINE-4174-F_close_72_freqbin14_scaled0.5.wav
group2,11,2,27,sid3629-clean-COSINE-4174-F_close_72.wav
group2,11,1,28,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,11,1,29,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,11,1,30,sid5333-noisy-COSINE-7408-M_array1_149.wav
group2,11,1,31,sid5333-noisy-COSINE-7408-M_array1_149_freqbin12_scaled0.5.wav
group2,12,1,0,sid3629-clean-COSINE-4174-F_close_72_freqbin17_scaled1000.0.wav
group2,12,1,1,sid3629-clean-COSINE-4174-F_close_72.wav
group2,12,0,2,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,12,0,3,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,12,3,4,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,12,3,5,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,12,2,6,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,12,2,7,sid2579-noisy-COSINE-3231-F_array1_81_freqbin15_scaled1000.0.wav
group2,12,3,8,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,12,3,9,sid4715-noisy-COSINE-6463-F_array1_69_freqbin14_scaled0.5.wav
group2,12,2,10,sid2579-noisy-COSINE-3231-F_array1_81_freqbin15_scaled10.0.wav
group2,12,2,11,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,12,3,12,sid4715-noisy-COSINE-6463-F_array1_69_freqbin14_scaled10.0.wav
group2,12,3,13,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,12,2,14,sid2579-noisy-COSINE-3231-F_array1_81_freqbin15_scaled0.5.wav
group2,12,2,15,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,12,1,16,sid3629-clean-COSINE-4174-F_close_72.wav
group2,12,1,17,sid3629-clean-COSINE-4174-F_close_72_freqbin17_scaled10.0.wav
group2,12,0,18,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin12_scaled0.5.wav
group2,12,0,19,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,12,3,20,sid4715-noisy-COSINE-6463-F_array1_69_freqbin14_scaled1000.0.wav
group2,12,3,21,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,12,0,22,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin12_scaled1000.0.wav
group2,12,0,23,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,12,2,24,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,12,2,25,sid2579-noisy-COSINE-3231-F_array1_81.wav
group2,12,0,26,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin12_scaled10.0.wav
group2,12,0,27,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,12,1,28,sid3629-clean-COSINE-4174-F_close_72.wav
group2,12,1,29,sid3629-clean-COSINE-4174-F_close_72_freqbin17_scaled0.5.wav
group2,12,1,30,sid3629-clean-COSINE-4174-F_close_72.wav
group2,12,1,31,sid3629-clean-COSINE-4174-F_close_72.wav
group2,13,1,0,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,13,1,1,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin6_scaled10.0.wav
group2,13,2,2,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,13,2,3,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin26_scaled10.0.wav
group2,13,2,4,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin26_scaled1000.0.wav
group2,13,2,5,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,13,1,6,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,13,1,7,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin6_scaled1000.0.wav
group2,13,2,8,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin26_scaled0.5.wav
group2,13,2,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,13,3,10,sid3629-clean-COSINE-4174-F_close_72.wav
group2,13,3,11,sid3629-clean-COSINE-4174-F_close_72.wav
group2,13,0,12,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,13,0,13,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,13,1,14,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,13,1,15,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin6_scaled0.5.wav
group2,13,3,16,sid3629-clean-COSINE-4174-F_close_72_freqbin20_scaled10.0.wav
group2,13,3,17,sid3629-clean-COSINE-4174-F_close_72.wav
group2,13,3,18,sid3629-clean-COSINE-4174-F_close_72_freqbin20_scaled1000.0.wav
group2,13,3,19,sid3629-clean-COSINE-4174-F_close_72.wav
group2,13,0,20,sid4715-noisy-COSINE-6463-F_array1_69_freqbin17_scaled0.5.wav
group2,13,0,21,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,13,3,22,sid3629-clean-COSINE-4174-F_close_72.wav
group2,13,3,23,sid3629-clean-COSINE-4174-F_close_72_freqbin20_scaled0.5.wav
group2,13,2,24,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group2,13,2,25,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
